X1	Y1	ProbId1	X2	Y2	ProbId2	X3	Y3	ProbId3	X4	Y4	ProbId4	X5	Y5	ProbId5	
319.94	219.64	NaN	265.4	187.34	NaN	415.38	41.72	NaN	600.68	451.28	NaN	463.21	314.94	NaN
316.88	221.24	NaN	265.85	184.29	NaN	418.1	41.06	NaN	606.72	448.5	NaN	467.49	313.83	NaN
314.31	223.52	NaN	265.65	178.36	NaN	421.04	40.329	NaN	612.43	445.69	NaN	471.18	313.65	NaN
312.18	225.29	NaN	265.33	174.1	NaN	424.05	39.571	NaN	617.54	443.12	NaN	476.07	313.22	NaN
310.14	227.56	NaN	264.88	170.56	NaN	425.61	39.204	NaN	622.32	440.79	NaN	481.32	312.03	NaN
307.13	232.02	NaN	264.19	166.16	NaN	429.5	39.58	NaN	626.29	438.86	NaN	485.31	310.94	NaN
306.76	232.58	NaN	263.64	162.92	NaN	433.02	40.108	NaN	631.34	436.33	NaN	489.69	309.9	NaN
305.25	234.97	NaN	264.03	161.51	NaN	438.4	41.141	NaN	635.79	434.23	NaN	492.43	309.28	NaN
304.4	237.26	NaN	264.33	158.22	NaN	443.4	42.359	NaN	639.47	432.34	NaN	495.99	308.27	NaN
303.13	239.63	NaN	264.66	155.62	NaN	447.78	43.789	NaN	643.39	430.39	NaN	500.09	307.12	NaN
301.56	242.95	NaN	264.79	153.39	NaN	451.97	45.374	NaN	647.6	428.51	NaN	502.81	306.28	NaN
301.04	245.71	NaN	265.22	149.83	NaN	454.87	46.667	NaN	650.48	426.97	NaN	505.54	305.51	NaN
299.6	250.38	NaN	265.51	147.55	NaN	457.72	51.282	NaN	655.36	419.09	NaN	508.17	305.09	NaN
296.71	257.02	NaN	265.84	145.58	NaN	458.46	56.512	NaN	662.56	407.75	NaN	512.74	305.93	NaN
294.74	262.98	NaN	266.04	144.85	NaN	458.52	59.92	NaN	667.29	394.9	NaN	517.31	306.93	NaN
292.7	268.06	NaN	267.52	141.18	NaN	458.25	63.646	NaN	660.44	385.17	NaN	521.79	307.96	NaN
290.59	273.66	NaN	270.38	138.55	NaN	457.79	67.375	NaN	649.69	375.91	NaN	526	309.06	NaN
289.6	276.73	NaN	272.66	136.85	NaN	457.13	71.361	NaN	638.38	367.32	NaN	530.14	310.53	NaN
287.16	280.41	NaN	276.18	134.32	NaN	456.58	74.412	NaN	628.22	361.17	NaN	533.58	311.71	NaN
284.05	283.61	NaN	278.91	132	NaN	455.84	77.656	NaN	618.91	353.9	NaN	537.19	312.95	NaN
282.99	284.8	NaN	281.1	130.42	NaN	455.24	79.957	NaN	609.55	346.68	NaN	540.89	314.11	NaN
279.05	288.24	NaN	282.69	129.18	NaN	454.51	82.975	NaN	600.43	340.51	NaN	543.77	314.84	NaN
276.83	290.05	NaN	284.72	127.45	NaN	454.26	84.184	NaN	591.2	333.72	NaN	546.39	315.51	NaN
275.96	291	NaN	286.58	125.9	NaN	454.11	84.678	NaN	584.33	328.9	NaN	550.35	314.82	NaN
273.09	293.17	NaN	288.15	123.32	NaN	453.64	86.494	NaN	577.08	324.2	NaN	554.74	313.31	NaN
272.81	293.41	NaN	290.16	118.73	NaN	453.42	86.716	NaN	NaN	NaN	NaN	NaN	NaN	NaN
271.86	294.22	NaN	291.28	115	NaN	452.78	88.94	NaN	NaN	NaN	NaN	NaN	NaN	NaN
267.65	296.85	NaN	292.21	112.11	NaN	450.98	90.588	NaN	NaN	NaN	NaN	NaN	NaN	NaN
263.6	298.05	NaN	292.98	109.85	NaN	449.16	91.952	NaN	NaN	NaN	NaN	NaN	NaN	NaN
258.52	300.59	NaN	294.23	105.83	NaN	446.46	92.791	NaN	NaN	NaN	NaN	NaN	NaN	NaN
252.52	304.13	NaN	294.78	103.24	NaN	444.64	93.356	NaN	541.66	306.83	NaN	577.59	306.17	NaN
249.56	305.63	NaN	294.78	101.85	NaN	441.95	93.173	NaN	535.66	304.65	NaN	583.47	305	NaN
245.39	307.76	NaN	294.38	98.796	NaN	439.36	93.04	NaN	529.13	302.7	NaN	589.95	303.34	NaN
241.08	309.77	NaN	294.12	95.61	NaN	436.19	93.052	NaN	522.33	301.14	NaN	592.96	302.47	NaN
237.43	311.41	NaN	294.02	92.077	NaN	432.38	93.203	NaN	515.51	299.21	NaN	598.12	309.46	NaN
235.5	312.22	NaN	294.04	89.667	NaN	429.67	93.391	NaN	509.94	297.38	NaN	600.99	320.21	NaN
232.81	313.4	NaN	293.87	85.39	NaN	425.63	93.507	NaN	504.34	295.51	NaN	604.75	331.45	NaN
229.58	315.6	NaN	293.47	83.529	NaN	423.96	93.532	NaN	499.1	293.8	NaN	607.55	340.72	NaN
228.54	322.38	NaN	292.36	80.17	NaN	420.92	93.833	NaN	493.76	292.32	NaN	610.02	349.59	NaN
231.07	328.2	NaN	290.65	76.98	NaN	418.4	93.859	NaN	488.89	291	NaN	612.54	357.99	NaN
233.88	336.01	NaN	288.97	74.152	NaN	415.31	93.966	NaN	484.13	289.51	NaN	615.17	365.72	NaN
235.84	342.23	NaN	287.33	71.714	NaN	413.34	93.975	NaN	479.32	288.03	NaN	617.81	373.33	NaN
237.69	348.26	NaN	286.05	69.844	NaN	412.45	93.667	NaN	474.99	286.41	NaN	621.59	378.67	NaN
239.39	353.84	NaN	285.57	68.953	NaN	409.75	92.086	NaN	469.9	285.69	NaN	634.72	378.59	NaN
240.92	358.35	NaN	283.63	66.265	NaN	407.17	89.402	NaN	464.88	286.73	NaN	654.42	378.26	NaN
241.59	360.94	NaN	282.83	64.911	NaN	405.54	87.642	NaN	456.49	289.45	NaN	672	378.75	NaN
241.98	362.6	NaN	281.97	63.748	NaN	402.92	84.541	NaN	450.98	291.29	NaN	688.01	379.24	NaN
241.65	364.47	NaN	280.67	61.714	NaN	401.33	82.562	NaN	444.39	293.94	NaN	698.7	365.49	NaN
240.45	366.7	NaN	280.16	60.992	NaN	399.88	80.494	NaN	438.16	299.64	NaN	710.06	344.51	NaN
239	368.73	NaN	279.77	60.735	NaN	398.53	78.309	NaN	430.8	306.36	NaN	721.99	327.21	NaN
238.39	369.51	NaN	280.31	57.909	NaN	397.35	75.333	NaN	424.41	311.42	NaN	733.93	312.5	NaN
237.16	370.88	NaN	281.4	56.198	NaN	396.96	73.687	NaN	417.27	317.34	NaN	744.91	300.84	NaN
237.41	370.05	NaN	283.71	53.235	NaN	396.65	72.159	NaN	411.31	323.08	NaN	755.17	290.52	NaN
235.8	371.25	NaN	285.69	50.737	NaN	396.31	70.647	NaN	404.29	329.76	NaN	764.23	281.46	NaN
235.4	371.6	NaN	287.88	48.541	NaN	395.94	67.81	NaN	399.42	334.21	NaN	773.31	272.15	NaN
235.35	371.48	NaN	290.62	45.75	NaN	395.14	64.796	NaN	394.09	339.47	NaN	781.22	263.59	NaN
234.32	372.25	NaN	292.97	43.051	NaN	394.93	62.911	NaN	388.33	345	NaN	784.85	255.15	NaN
235.11	373.66	NaN	294.21	40.725	NaN	394.29	59.288	NaN	384.13	349.18	NaN	780.36	246.45	NaN
235.23	374.16	NaN	293.88	37.858	NaN	393.57	57.241	NaN	379.7	353.92	NaN	772.94	236.59	NaN
235.04	373.68	NaN	292.48	35.873	NaN	393.62	56.867	NaN	375.11	358.77	NaN	765.34	226.33	NaN
236.28	374.49	NaN	289.47	32.76	NaN	392.4	53.217	NaN	371.89	362.34	NaN	758.58	218.1	NaN
237.14	375.09	NaN	287.53	31.398	NaN	390.46	49.763	NaN	368.89	365.53	NaN	751.45	209.08	NaN
238.02	375.67	NaN	286.43	30.775	NaN	389.78	48.062	NaN	365.29	369.78	NaN	746.89	202.49	NaN
240	377.96	NaN	284.78	29.596	NaN	388.47	45.516	NaN	362.11	373.76	NaN	741.56	194.28	NaN
242.53	381.18	NaN	283.79	29	NaN	387.23	43.5	NaN	359.34	377.5	NaN	737.1	187.48	NaN
244	383.25	NaN	281.96	28.296	NaN	385.84	41.065	NaN	356.43	380.89	NaN	733.37	181.77	NaN
243.39	383.33	NaN	279.97	27.837	NaN	385.14	39.636	NaN	353	384.78	NaN	729.53	176.09	NaN
246.37	386.81	NaN	278.11	27.929	NaN	384.24	38	NaN	350.25	387.89	NaN	726.38	171.48	NaN
248.73	388.46	NaN	275.43	27.748	NaN	382.88	35.821	NaN	347.14	392.15	NaN	722.43	165.51	NaN
251.72	390.07	NaN	273.19	27.522	NaN	381.93	34.463	NaN	345.21	394.79	NaN	704.66	169.54	NaN
254.85	391.92	NaN	271.51	27.348	NaN	381.45	33.324	NaN	342.51	398.45	NaN	679.76	177.65	NaN
258.18	394.14	NaN	270.09	27.085	NaN	380.01	32.329	NaN	340.23	401.47	NaN	658.67	180.17	NaN
260.76	395.39	NaN	267.14	25.475	NaN	376.62	30.676	NaN	338.09	404.42	NaN	640.01	180.99	NaN
262.47	395.62	NaN	264.55	23.896	NaN	374.09	29.689	NaN	336.15	407.18	NaN	623.92	181.18	NaN
262.94	395.68	NaN	262.67	22.702	NaN	371.51	28.481	NaN	334.3	409.69	NaN	607.95	180.85	NaN
266.63	396.88	NaN	260.97	22.381	NaN	368.38	27.646	NaN	332.85	411.53	NaN	595.69	180.72	NaN
268.13	397.36	NaN	259.21	22.565	NaN	365.38	27.014	NaN	330.82	414.12	NaN	582.89	180.67	NaN
271.52	398.57	NaN	257.47	24.65	NaN	362.62	25.958	NaN	329.33	416	NaN	571.86	180.51	NaN
274.51	398.6	NaN	256.97	27.908	NaN	358.77	24.96	NaN	327.12	419	NaN	561.86	180.56	NaN
276.88	398.3	NaN	256.93	31.809	NaN	356.8	24.453	NaN	326.14	421.19	NaN	553.83	180.82	NaN
278.15	398.18	NaN	256.87	35.975	NaN	355.05	24.092	NaN	326.71	423.87	NaN	544	180.93	NaN
280.98	398.3	NaN	257.21	39.911	NaN	352.43	23.267	NaN	328.17	426.33	NaN	535.55	181.24	NaN
284.08	398.54	NaN	257.29	43.943	NaN	350.57	22.514	NaN	330.56	428.96	NaN	527.82	181.44	NaN
285.73	398.62	NaN	257.27	46.938	NaN	348.43	22.378	NaN	334.14	433.14	NaN	522	181.47	NaN
288.88	398.08	NaN	257.16	48.893	NaN	346.84	23.204	NaN	337.87	437.19	NaN	516.17	181.53	NaN
290.45	397.06	NaN	257.59	49.837	NaN	343.04	26.297	NaN	341.12	441.11	NaN	510.52	181.53	NaN
292	394.05	NaN	259	50.256	NaN	340.38	29.689	NaN	343.71	444.12	NaN	505.08	181.67	NaN
291.84	391.34	NaN	261.47	50.725	NaN	337.65	33.318	NaN	346.58	447.47	NaN	498.67	182.07	NaN
292.05	389.45	NaN	264.22	50.661	NaN	335.52	36.151	NaN	348.81	449.97	NaN	496.01	184.63	NaN
292.18	387.14	NaN	266.74	50.22	NaN	333.01	39.517	NaN	350.77	452.44	NaN	498.52	189.39	NaN
292.13	385.28	NaN	268.42	49.935	NaN	331.33	41.782	NaN	352.41	454.55	NaN	504.04	193.4	NaN
292.18	381.91	NaN	269.47	49.646	NaN	329.74	44.011	NaN	353.54	456.63	NaN	508.76	195.92	NaN
292.23	380.7	NaN	272.61	49.075	NaN	328.01	46.884	NaN	352.99	459.9	NaN	512.67	198.1	NaN
292.07	379.42	NaN	272.77	48.56	NaN	326.59	49.292	NaN	351.92	462.45	NaN	517.22	200.52	NaN
291.9	377.43	NaN	274.2	46.452	NaN	325.28	51.853	NaN	349.39	466.35	NaN	520.15	202.23	NaN
292.07	373.36	NaN	274.96	44.032	NaN	324.99	53.263	NaN	347.34	468.75	NaN	522.93	204.84	NaN
292.02	371.6	NaN	275.26	41.484	NaN	324.64	54.696	NaN	345.36	470.77	NaN	523.42	208.86	NaN
291.54	368.13	NaN	275.44	39.645	NaN	324.69	56.247	NaN	344.68	471.68	NaN	521.63	212.66	NaN
291.3	366.07	NaN	275.35	37.439	NaN	324.61	55.823	NaN	341.49	475.16	NaN	519.16	215.18	NaN
290.65	364.77	NaN	275.29	37.478	NaN	324.53	56.688	NaN	340.15	476.66	NaN	515.05	213.05	NaN
289.58	359.31	NaN	275.45	38.209	NaN	324.91	57.728	NaN	339.88	477.04	NaN	506.74	205.67	NaN
289.25	355.85	NaN	275.72	39	NaN	326.92	58.156	NaN	337.67	479.93	NaN	493.37	197.18	NaN
287.2	351.55	NaN	276	37.415	NaN	330.98	59.446	NaN	336.94	483.3	NaN	482.04	191.04	NaN
282.14	349.91	NaN	276.86	36.49	NaN	333.19	59.181	NaN	336.63	485.45	NaN	471.81	187.84	NaN
278.4	352.38	NaN	277.64	35.874	NaN	336.36	59.153	NaN	336.51	488.25	NaN	461.51	186.12	NaN
275.18	354.99	NaN	277.76	33.333	NaN	339.09	58.832	NaN	336.52	491.53	NaN	450.49	182.95	NaN
270.36	359.38	NaN	278.1	30.977	NaN	341.03	58.245	NaN	336.23	495.41	NaN	439.56	180.24	NaN
267.15	362.36	NaN	278.04	25.429	NaN	344.82	56.889	NaN	332.85	498.32	NaN	430.08	178.4	NaN
265.86	363.09	NaN	277.54	25.663	NaN	347.87	55.714	NaN	327.27	498.35	NaN	420.66	176.84	NaN
260.88	367.43	NaN	275.39	24.113	NaN	349.96	54.702	NaN	321.56	497.15	NaN	413.43	175.54	NaN
259.31	368.04	NaN	272.71	22.806	NaN	352.08	53.762	NaN	317.56	496.42	NaN	405.64	173.01	NaN
255.74	369.92	NaN	270.65	22.916	NaN	353.87	52.977	NaN	313.01	495.83	NaN	400.01	169.41	NaN
253.36	371.06	NaN	269.18	23.248	NaN	356.25	52.034	NaN	307.38	495.64	NaN	396.08	166.69	NaN
250.63	372.69	NaN	267.2	23.37	NaN	358.67	51.103	NaN	303.65	495.61	NaN	388.79	165.02	NaN
247.83	374.63	NaN	265.09	23.63	NaN	363.32	48.725	NaN	300.34	495.62	NaN	376.15	165.85	NaN
245.68	375.89	NaN	262.9	24.833	NaN	366.9	46.788	NaN	295.04	495.9	NaN	367.13	165.01	NaN
243.98	376.67	NaN	263.76	25.728	NaN	370.06	45.314	NaN	290.57	495.91	NaN	357.55	163.85	NaN
240.8	378.28	NaN	261.86	28.263	NaN	372.6	44.167	NaN	287.24	496.35	NaN	348.27	162.35	NaN
239.31	378.2	NaN	260.5	30.652	NaN	376.73	42.568	NaN	283.95	496.44	NaN	340.01	160.32	NaN
236.74	378.37	NaN	259.25	33.318	NaN	379.36	41.466	NaN	281.18	496.57	NaN	332.74	158.15	NaN
233.63	378.53	NaN	258.69	35.053	NaN	382.4	40.371	NaN	277	495.64	NaN	325.32	155.74	NaN
231.07	378.89	NaN	258.07	36.687	NaN	384.98	39.909	NaN	272.96	489.23	NaN	318.93	153.69	NaN
227.89	379.59	NaN	257.22	38.181	NaN	386.82	39.659	NaN	267.04	480.48	NaN	312.78	151.61	NaN
225.62	380.09	NaN	255.59	40.929	NaN	389.54	39.175	NaN	259.7	470.69	NaN	305.76	149.48	NaN
223.78	379.67	NaN	254.44	42.383	NaN	391.26	38.482	NaN	253.94	463.18	NaN	300.77	148.34	NaN
222.22	379.78	NaN	252.66	44.93	NaN	396.08	38.979	NaN	248.09	455.93	NaN	296.2	147.24	NaN
218.06	380.26	NaN	251.03	48.168	NaN	401.67	39.317	NaN	242.9	449.52	NaN	290.59	145.95	NaN
215.3	380.37	NaN	250.1	50.65	NaN	404.82	39.414	NaN	237.95	443.87	NaN	286.37	144.8	NaN
212.48	380.49	NaN	249.03	53.395	NaN	408.47	39.965	NaN	233.11	438.35	NaN	282.36	143.78	NaN
210.17	380.59	NaN	247.93	55.713	NaN	411.94	40.634	NaN	228.73	433.82	NaN	277.06	142.43	NaN
209.19	380.74	NaN	247.3	57.845	NaN	415.47	41.099	NaN	223.61	427.06	NaN	274.51	141.95	NaN
205.72	381.33	NaN	246.62	59.491	NaN	418.65	41.869	NaN	223.74	418.23	NaN	270.74	140.95	NaN
204.16	381.44	NaN	245.99	61.678	NaN	421.27	42.535	NaN	227.1	402.02	NaN	259.3	144.75	NaN
201.98	381.83	NaN	245.19	64.277	NaN	423.54	43.241	NaN	230.74	387.33	NaN	244.27	148.37	NaN
199.26	381.75	NaN	244.29	67.899	NaN	426.21	44.122	NaN	235.87	373.82	NaN	230.45	151.03	NaN
196.9	379.47	NaN	244.51	72.374	NaN	427.8	46.535	NaN	239.99	360.8	NaN	217.24	153.5	NaN
194.97	375.13	NaN	245.32	76.737	NaN	430.34	50.575	NaN	243.74	349.46	NaN	206.4	155.5	NaN
193.32	370.49	NaN	245.97	79.849	NaN	431.42	53.484	NaN	246.91	338.75	NaN	195.12	157.13	NaN
191.45	365.54	NaN	246.55	82.793	NaN	432.21	56.733	NaN	248.9	329.07	NaN	185.79	158.54	NaN
189.42	361.87	NaN	247.18	87.062	NaN	432.84	58.779	NaN	250.07	322.14	NaN	178.46	159.06	NaN
187.42	356.5	NaN	248.93	92.87	NaN	433.31	61.252	NaN	251.13	314.84	NaN	169.97	155.27	NaN
186.36	353.38	NaN	249.92	93.368	NaN	433.75	64.076	NaN	251.94	307.09	NaN	163.64	148.25	NaN
185.37	350	NaN	252.95	95.97	NaN	434.14	66.74	NaN	252.55	301.6	NaN	158.45	140.48	NaN
184.45	346.75	NaN	256.21	97.674	NaN	434.12	67.86	NaN	252.87	295.43	NaN	154.43	134.36	NaN
183.75	344.14	NaN	259.79	98.921	NaN	433.4	70.5	NaN	253.28	288.92	NaN	150.63	127.9	NaN
182.46	339.72	NaN	259.8	98.563	NaN	432.61	72.074	NaN	253.29	283.83	NaN	147.49	121.97	NaN
181.79	337.34	NaN	261.64	98.968	NaN	430.76	75.544	NaN	253.34	278.3	NaN	145.22	117.21	NaN
181.16	334.89	NaN	265.69	100.02	NaN	429.18	78.192	NaN	253.2	274.35	NaN	142.81	111.69	NaN
180.49	332.6	NaN	268.59	100.23	NaN	427.6	79.143	NaN	253.75	270.81	NaN	140.82	107.12	NaN
179.95	330.56	NaN	271.25	100.18	NaN	423.96	80.397	NaN	257.56	266.59	NaN	138.81	102.48	NaN
179.05	327.64	NaN	274.01	100.18	NaN	420.68	81.183	NaN	261.12	264.66	NaN	137.21	98.678	NaN
178.8	326.73	NaN	277.2	99.763	NaN	416.12	83.369	NaN	263.75	263.46	NaN	135.46	94.72	NaN
178.34	324.62	NaN	280.02	98.639	NaN	412.75	85.333	NaN	267.7	261.92	NaN	133.83	90.746	NaN
177.61	322.42	NaN	284.04	95.954	NaN	409.07	87.358	NaN	270.9	260.46	NaN	132.5	84.189	NaN
176.43	321.05	NaN	286.75	93.32	NaN	405.71	89.684	NaN	275.73	258.66	NaN	134.76	80.949	NaN
172.81	320.62	NaN	289	90.782	NaN	403.23	91.247	NaN	280.69	253.9	NaN	140.38	77.664	NaN
170.24	321.86	NaN	291.82	88.046	NaN	400.83	92.961	NaN	281.16	247.92	NaN	146.71	74.97	NaN
166.33	324.11	NaN	294.29	85.636	NaN	398.69	94.333	NaN	280.28	242.92	NaN	153.09	72.778	NaN
162.74	326.98	NaN	296.72	83.45	NaN	395.92	96.53	NaN	278.92	237.26	NaN	159.05	70.391	NaN
160.28	328.88	NaN	301.18	81.185	NaN	394.74	98.209	NaN	277.55	230.99	NaN	164.27	68.466	NaN
158.59	330.66	NaN	304.58	79.975	NaN	393.81	102.79	NaN	276.77	226.33	NaN	169.23	66.651	NaN
155.71	333.89	NaN	308.66	78.911	NaN	393.35	105.26	NaN	275.47	220.13	NaN	173.74	64.984	NaN
152.76	337.46	NaN	312.6	77.573	NaN	392.82	109.95	NaN	274.91	216.25	NaN	178.54	63.441	NaN
149.95	340.7	NaN	316.04	76.912	NaN	392.59	114.19	NaN	274	211.41	NaN	182.46	61.934	NaN
147.38	343.31	NaN	319.16	76.361	NaN	392.62	117.17	NaN	273.37	207.59	NaN	186.52	60.607	NaN
145.55	345.43	NaN	324.07	76.008	NaN	392.78	119.24	NaN	272.65	204.15	NaN	189.63	59.551	NaN
147.31	352.79	NaN	327.68	75.732	NaN	392.61	124.21	NaN	271.7	199.78	NaN	192.34	58.619	NaN
156.62	357.37	NaN	332.6	75.176	NaN	392.2	127.62	NaN	270.85	196.23	NaN	194.75	57.514	NaN
165.45	361.91	NaN	336.7	74.887	NaN	391.91	130.44	NaN	270.17	192.83	NaN	199.06	56.756	NaN
174.25	367.77	NaN	339.32	74.906	NaN	391.58	134.05	NaN	269.54	189.66	NaN	203.41	57.491	NaN
181.96	373.04	NaN	342.4	74.484	NaN	391.32	136.63	NaN	268.63	185.98	NaN	207.83	59.31	NaN
187.81	377.12	NaN	345.35	74.661	NaN	391.4	139.04	NaN	268.11	184.44	NaN	214.32	62.15	NaN
191.35	379.29	NaN	347.91	74.483	NaN	391.76	142.47	NaN	264.41	178.64	NaN	217.89	63.571	NaN
195.03	382.83	NaN	350.55	74.377	NaN	393.44	147.68	NaN	258.41	170.26	NaN	221.98	64.87	NaN
199.1	386.85	NaN	353.01	74.194	NaN	394.34	150.41	NaN	254.38	163.78	NaN	225.83	66.157	NaN
202.65	390.19	NaN	356.22	74.509	NaN	395.25	157.06	NaN	250.37	157.18	NaN	228.92	67.122	NaN
207.21	394.63	NaN	360.49	76.036	NaN	396.02	162.18	NaN	246.58	150.86	NaN	233.16	68.905	NaN
210.08	397.39	NaN	363.56	76.583	NaN	396.52	166.36	NaN	242.75	144.67	NaN	237.62	70.763	NaN
213.65	401.39	NaN	367.48	77.106	NaN	397.09	170.35	NaN	239.54	139.2	NaN	240.24	72.067	NaN
215.96	404.65	NaN	369.9	77.103	NaN	398.22	174.56	NaN	236.94	134.82	NaN	243.45	73.445	NaN
215.84	407.94	NaN	372.06	77.061	NaN	399.4	177.69	NaN	233.28	128.84	NaN	246.27	74.592	NaN
209.18	411.71	NaN	375.35	77.371	NaN	400.96	182.21	NaN	229.9	123.65	NaN	248.97	75.85	NaN
200.74	412.64	NaN	379.29	78.262	NaN	402.31	186.51	NaN	227.47	119.68	NaN	251.23	77.111	NaN
194.68	412.94	NaN	382.86	79.387	NaN	403.37	189.77	NaN	224.76	115.52	NaN	254.5	78.708	NaN
189.37	413.57	NaN	385.64	80.078	NaN	405.52	192.82	NaN	222.17	111.21	NaN	256.95	79.784	NaN
181.64	414.58	NaN	388.87	80.835	NaN	411.22	197.49	NaN	219.77	107.54	NaN	259.78	81.144	NaN
176.32	415.1	NaN	390.78	81.237	NaN	417.18	201.42	NaN	216	102.65	NaN	261.69	82.2	NaN
170.96	415.64	NaN	394.02	81.776	NaN	421.06	203.76	NaN	213.03	101.46	NaN	263.75	83.228	NaN
165.52	416.47	NaN	397.18	81.596	NaN	425.84	206.31	NaN	207.77	99.905	NaN	265.65	84.177	NaN
160.25	417.2	NaN	402.33	80.219	NaN	429.36	207.94	NaN	202.51	99.301	NaN	268.14	85.361	NaN
156.12	416.6	NaN	406.51	78.728	NaN	434.26	210	NaN	197.8	98.831	NaN	269.64	86.046	NaN
151.82	410.45	NaN	410.98	76.642	NaN	437.96	211.63	NaN	193.44	98.507	NaN	271.44	86.918	NaN
153.27	401.58	NaN	413.94	75.28	NaN	442.42	214.96	NaN	188.45	98.054	NaN	273.1	87.934	NaN
155.82	390.56	NaN	417.2	73.678	NaN	445.07	219.07	NaN	184.97	97.616	NaN	277.02	90.592	NaN
157.94	379.55	NaN	419.82	72.505	NaN	447.07	222.73	NaN	180.91	97.277	NaN	281.1	93.33	NaN
160.73	369.96	NaN	423.08	71.109	NaN	449.25	227.52	NaN	177.19	97.079	NaN	284.55	95.541	NaN
163.45	360.5	NaN	424.21	70.8	NaN	450.51	230.97	NaN	174.28	96.903	NaN	288.33	97.835	NaN
165.35	351.07	NaN	426.45	69.25	NaN	451.93	235.09	NaN	170.24	96.748	NaN	293.02	100.48	NaN
166.77	343	NaN	428.25	67.169	NaN	452.63	237.22	NaN	168.25	96.697	NaN	296.07	101.23	NaN
168.24	334.6	NaN	429.57	64.917	NaN	453.88	241.24	NaN	164.89	96.889	NaN	299.09	101.73	NaN
169.66	326.44	NaN	430.99	62.971	NaN	454.89	244.75	NaN	162.37	96.945	NaN	303.36	102.04	NaN
170.83	319.31	NaN	432.15	61.577	NaN	455.4	246.85	NaN	160.61	97.212	NaN	309.06	102.1	NaN
172.14	312.41	NaN	434.43	58.45	NaN	455.92	249.24	NaN	157.26	97.475	NaN	313.28	102.24	NaN
173.14	306.42	NaN	435.36	56.483	NaN	455.72	250.49	NaN	152.36	100.64	NaN	318.18	101.27	NaN
173.05	304	NaN	437.21	53.806	NaN	455.21	251.03	NaN	151.96	101.88	NaN	322.91	98.921	NaN
173.56	304.52	NaN	437.27	53.288	NaN	453.93	251.79	NaN	150.01	104.33	NaN	330.13	94.581	NaN
173.99	304.32	NaN	438.39	51.425	NaN	451.21	252.59	NaN	148.61	107.46	NaN	335.02	91.688	NaN
174.07	304.46	NaN	441.88	48.87	NaN	448.18	253.44	NaN	146.69	111.51	NaN	339.8	88.924	NaN
173.59	304.48	NaN	446.39	47.725	NaN	444.91	253.91	NaN	146.02	113.6	NaN	344.1	86.442	NaN
171.4	303.5	NaN	450.62	47.368	NaN	442.55	253.47	NaN	145.72	117.53	NaN	348.12	84.155	NaN
168.4	301.56	NaN	454.61	47.238	NaN	439.02	250.14	NaN	146.47	124.78	NaN	351.82	82.092	NaN
166.59	298.88	NaN	456.11	47.144	NaN	434.78	247.61	NaN	147.14	132.18	NaN	356.4	80.721	NaN
165.49	293.55	NaN	459.74	47.193	NaN	427.91	243.78	NaN	147.4	138.35	NaN	363.49	79.933	NaN
166.77	284.91	NaN	462.69	46.89	NaN	422.69	240.42	NaN	147.61	144.96	NaN	371.91	79.019	NaN
167.88	278.45	NaN	466.62	46.38	NaN	416.94	236.5	NaN	147.4	153.01	NaN	378.48	78.782	NaN
168.28	273.13	NaN	470.64	46.236	NaN	412.85	233.58	NaN	146.29	156.52	NaN	384.71	78.515	NaN
169.19	266.7	NaN	473.71	46.095	NaN	409.18	231.13	NaN	145.33	158.45	NaN	392.33	78.245	NaN
169.74	261.1	NaN	476.36	45.853	NaN	406.34	229.28	NaN	143.3	162	NaN	396.82	78	NaN
170.25	255.91	NaN	479.19	45.807	NaN	403.73	229.07	NaN	140.69	165.59	NaN	401.91	77.314	NaN
170.85	251.49	NaN	482.07	45.757	NaN	398.92	234.9	NaN	138.1	168.96	NaN	407.82	76.354	NaN
171.28	247.07	NaN	484.24	45.564	NaN	398.66	241.58	NaN	135.83	172.27	NaN	412.72	75.469	NaN
171.98	241.65	NaN	486.3	46.174	NaN	398.97	248.09	NaN	133.97	176.1	NaN	416.92	74.5	NaN
172.01	238.59	NaN	486.85	46.286	NaN	399.13	256.56	NaN	133.21	178.68	NaN	421.15	73.649	NaN
172.48	233.32	NaN	488.44	45.506	NaN	399.4	263.15	NaN	132.43	181.45	NaN	424.77	72.427	NaN
172.59	230.64	NaN	490.28	43.971	NaN	399.69	269.19	NaN	131.57	184.5	NaN	429.24	70.183	NaN
172.99	227.68	NaN	491.97	42.443	NaN	400.09	274.66	NaN	130.88	187.88	NaN	432.7	67.648	NaN
173.05	224.58	NaN	493	41.048	NaN	400.78	280.62	NaN	130.49	190.4	NaN	435.69	65.013	NaN
173.31	221.48	NaN	493.6	40.414	NaN	401.53	286.14	NaN	129.9	192.84	NaN	439.16	61.714	NaN
173.38	219.38	NaN	495.33	38.583	NaN	402.32	291.89	NaN	129.56	194.54	NaN	441.07	60.253	NaN
174.07	215.66	NaN	496.74	37.525	NaN	402.83	296.2	NaN	128.82	196.07	NaN	444.09	57.395	NaN
174.9	212.56	NaN	499.07	34.981	NaN	403.4	300.56	NaN	128.66	199.01	NaN	446.45	55.382	NaN
176.87	207.08	NaN	500.6	33.2	NaN	404.27	304.56	NaN	129.7	203	NaN	448.68	53.427	NaN
178.34	202.24	NaN	502.35	31.245	NaN	407.49	307.14	NaN	129.55	202.2	NaN	450.2	52.175	NaN
