X1	Y1	ProbId1	
429.08	326.41	NaN
428.73	326.61	NaN
428.77	326.37	NaN
428.92	326.36	NaN
428.67	326.13	NaN
428.71	326.18	NaN
427.1	325.9	NaN
424.36	325.72	NaN
424.39	325.86	NaN
423.95	325.04	NaN
423.95	325.04	NaN
424.17	324.33	NaN
424.21	323.54	NaN
424.23	323.5	NaN
424.44	322.22	NaN
424.37	322.57	NaN
422.15	320.4	NaN
422.15	320.35	NaN
421.83	319.88	NaN
422.02	319.68	NaN
422.35	319.48	NaN
422.02	319.67	NaN
421.8	319.18	NaN
422.02	319.13	NaN
421.99	319.18	NaN
422	319.14	NaN
422.15	318.99	NaN
422.38	318.76	NaN
422.48	318.76	NaN
422.9	317.97	NaN
422.85	318	NaN
422.37	315.42	NaN
421.96	313.34	NaN
422.09	313.29	NaN
422.67	312.38	NaN
422.76	312.44	NaN
422.41	311.19	NaN
422.41	311.19	NaN
423.55	308.01	NaN
423.1	306.93	NaN
423.1	306.93	NaN
423.16	306.42	NaN
423.33	306.03	NaN
423.34	306	NaN
424.08	305.97	NaN
424.11	306	NaN
424.19	306.13	NaN
424.83	306.1	NaN
424.96	306.18	NaN
426.6	304.9	NaN
426.6	304.9	NaN
428.25	304.4	NaN
428.16	304.11	NaN
428.2	304.11	NaN
427.95	303.93	NaN
427.83	303.87	NaN
427.75	303.84	NaN
427.79	303.84	NaN
427.79	303.84	NaN
427.77	304	NaN
427.87	304.12	NaN
427.65	303.86	NaN
427.59	303.84	NaN
427.63	303.86	NaN
428.15	304.15	NaN
428.16	304.15	NaN
428.23	304.15	NaN
428.33	303.86	NaN
428.21	303.78	NaN
428.14	303.79	NaN
428.14	303.79	NaN
428.19	303.67	NaN
427.96	303.55	NaN
428.03	303.62	NaN
427.9	303.57	NaN
427.86	303.53	NaN
428.03	303.66	NaN
428.06	303.69	NaN
428.12	303.76	NaN
427.86	303.63	NaN
427.85	303.62	NaN
428.15	303.51	NaN
428.41	303.43	NaN
428.26	303.26	NaN
428.37	303.35	NaN
428.27	303.1	NaN
428.31	303.13	NaN
428.49	303.07	NaN
428.73	303.21	NaN
429.82	303.3	NaN
429.82	303.3	NaN
431.56	302.09	NaN
433.16	300.9	NaN
433.11	300.81	NaN
434.09	301.31	NaN
434.09	301.31	NaN
435.99	302.23	NaN
438.01	301.04	NaN
438.01	301.04	NaN
439.19	300.76	NaN
439.19	300.76	NaN
439.34	300.92	NaN
439.21	300.99	NaN
439.02	301.02	NaN
439.01	301.27	NaN
439.07	301.37	NaN
439.14	301.43	NaN
439.23	301.62	NaN
439.23	301.7	NaN
439.26	301.23	NaN
439.26	301.23	NaN
439.29	301.59	NaN
439.25	301.63	NaN
439.24	301.65	NaN
439.26	302.06	NaN
439.21	302.11	NaN
439.31	301.98	NaN
439.31	301.73	NaN
439.35	301.99	NaN
439.62	303	NaN
439.62	303	NaN
439.22	304.71	NaN
438.62	304.65	NaN
438.62	304.65	NaN
438.93	304.47	NaN
438.93	304.47	NaN
439.57	305.44	NaN
440.7	305.01	NaN
440.7	305.01	NaN
442.26	305.82	NaN
442.16	305.85	NaN
443.72	306.32	NaN
442.99	307.92	NaN
443	307.88	NaN
444.2	308.75	NaN
444.2	308.75	NaN
445.01	308.87	NaN
445.42	309.14	NaN
445.42	309.14	NaN
444.65	309.8	NaN
444.62	309.84	NaN
445	310.41	NaN
445.34	310.93	NaN
445.25	310.94	NaN
445.14	310.91	NaN
445.22	310.91	NaN
445.04	311.03	NaN
445.03	310.86	NaN
445.03	310.86	NaN
445.37	311.19	NaN
445.29	311.23	NaN
445.08	311.23	NaN
444.65	311.56	NaN
444.55	311.45	NaN
444.11	312	NaN
444.06	312	NaN
444.44	313.89	NaN
444.88	315.95	NaN
444.88	315.95	NaN
444.23	315.96	NaN
444.23	315.96	NaN
443.57	316.13	NaN
443.54	316.76	NaN
443.54	316.76	NaN
443.44	316.93	NaN
443.49	317.04	NaN
443.69	317.45	NaN
443.33	317.57	NaN
443.35	317.61	NaN
442.27	317.16	NaN
442.44	316.97	NaN
441.09	317.53	NaN
439.09	318.27	NaN
439.09	318.27	NaN
436.99	318.13	NaN
436.93	318.14	NaN
436.64	317.96	NaN
436.58	317.97	NaN
436.61	317.89	NaN
436.59	317.87	NaN
436.52	317.86	NaN
436.49	317.91	NaN
436.28	317.75	NaN
436.12	317.77	NaN
436.28	317.96	NaN
436.06	317.94	NaN
435.96	317.94	NaN
435.58	317.68	NaN
435.47	317.76	NaN
434.18	317.32	NaN
434.18	317.32	NaN
431.75	317.34	NaN
430.49	316.91	NaN
430.49	316.91	NaN
429.51	316.55	NaN
429.46	316.36	NaN
429.44	316.27	NaN
429.58	316.09	NaN
429.58	316.09	NaN
429.35	316.54	NaN
429.28	316.4	NaN
429.27	315.85	NaN
428.62	315.57	NaN
428.55	315.57	NaN
427.62	316.52	NaN
427.6	316.51	NaN
424.83	316.04	NaN
423.03	314.88	NaN
423.03	314.88	NaN
422.29	313.26	NaN
422.38	313.17	NaN
423.02	312.65	NaN
423.38	311.9	NaN
423.33	311.86	NaN
422.52	310.72	NaN
422.49	310.7	NaN
421.88	308.6	NaN
421.89	308.62	NaN
421.46	307.37	NaN
421.12	306.95	NaN
421.12	306.95	NaN
421.09	305.17	NaN
422.08	303.7	NaN
422.08	303.7	NaN
423.17	302.67	NaN
423.17	302.67	NaN
423.69	301.5	NaN
423.72	301.53	NaN
423.38	301.58	NaN
423.03	301.56	NaN
423.08	301.57	NaN
422.91	301.58	NaN
422.54	301.08	NaN
422.46	301.16	NaN
421.67	300.09	NaN
421.54	300.06	NaN
421.45	299.96	NaN
421.44	299.95	NaN
421.04	299.76	NaN
420.73	299.82	NaN
420.62	299.92	NaN
420.62	299.92	NaN
420.62	299.92	NaN
420.59	299.94	NaN
420.55	300.04	NaN
420.55	300.04	NaN
420.47	300.07	NaN
420.47	300.07	NaN
419.98	299.8	NaN
419.95	299.68	NaN
419.93	299.65	NaN
419.92	299.5	NaN
419.9	299.52	NaN
419.9	299.52	NaN
419.92	299.5	NaN
419.92	299.5	NaN
420.17	299.21	NaN
420.12	299.21	NaN
420.4	299.21	NaN
420.34	299.12	NaN
420.51	299.12	NaN
420.54	299.01	NaN
420.92	298.87	NaN
420.89	298.84	NaN
420.94	298.6	NaN
420.97	298.62	NaN
420.96	298.65	NaN
421	298.68	NaN
422	299.25	NaN
422.27	299.43	NaN
422.27	299.43	NaN
422.3	299.39	NaN
421.93	299.16	NaN
421.93	299.16	NaN
421.38	298.51	NaN
421.38	298.51	NaN
421.33	298.51	NaN
421.33	298.51	NaN
421.33	298.17	NaN
421.62	298	NaN
421.61	297.97	NaN
421.67	298.03	NaN
421.67	298.1	NaN
421.58	298.01	NaN
421.68	298.09	NaN
421.63	297.95	NaN
421.89	298.06	NaN
421.89	298.06	NaN
421.7	297.59	NaN
421.54	296.56	NaN
421.54	296.56	NaN
420.82	294.3	NaN
422.25	292.56	NaN
422.21	292.69	NaN
422.93	292.8	NaN
423	292.79	NaN
423.28	292.76	NaN
423.32	292.79	NaN
423.64	293.04	NaN
423.5	292.74	NaN
423.53	292.78	NaN
423.75	292.16	NaN
424.33	290.69	NaN
424.33	290.69	NaN
424.73	289.68	NaN
424.73	289.68	NaN
425.4	289.82	NaN
425.46	289.85	NaN
426.64	289.61	NaN
428.14	290.23	NaN
428.14	290.23	NaN
429.96	291.56	NaN
431.11	291.68	NaN
431.11	291.68	NaN
431.45	291.02	NaN
431.45	291.02	NaN
431.94	290.7	NaN
431.94	290.68	NaN
432.57	290.74	NaN
432.78	290.72	NaN
432.78	290.72	NaN
432.91	291.31	NaN
432.87	291.87	NaN
432.83	291.84	NaN
432.81	291.65	NaN
432.81	291.65	NaN
432.8	291.7	NaN
432.8	291.7	NaN
433.03	291.44	NaN
433.24	291.72	NaN
433.3	291.64	NaN
433.38	291.72	NaN
433.53	292.35	NaN
433.53	292.35	NaN
434.95	293.27	NaN
434.95	293.27	NaN
436.69	294.56	NaN
436.69	294.56	NaN
436.77	295.76	NaN
437.51	296.15	NaN
437.58	296.09	NaN
437.8	296.05	NaN
438.03	296.31	NaN
437.91	296.43	NaN
438.22	295.96	NaN
438.22	295.96	NaN
438.35	296.38	NaN
438.36	296.35	NaN
438.23	297.57	NaN
437.46	297.65	NaN
437.46	297.65	NaN
438.04	298.75	NaN
437.91	300.26	NaN
437.91	300.26	NaN
437.71	302.27	NaN
437.75	302.27	NaN
437.8	302.92	NaN
437.68	303.05	NaN
437.55	303.28	NaN
436.65	303.31	NaN
436.83	303.31	NaN
436.2	303.39	NaN
435.74	303.67	NaN
435.79	303.67	NaN
435.9	304.05	NaN
435.92	304.06	NaN
435.8	304.08	NaN
435.8	304.08	NaN
435.76	304.14	NaN
435.59	304.18	NaN
435.59	304.18	NaN
435.64	304.34	NaN
434.68	304.72	NaN
434.68	304.72	NaN
434.55	306.21	NaN
434.55	306.21	NaN
433.88	307.32	NaN
433.84	307.42	NaN
433.83	308.09	NaN
433.48	308.02	NaN
433.6	307.96	NaN
433.64	308.03	NaN
433.99	308.28	NaN
433.94	308.4	NaN
433.82	308.77	NaN
433.74	308.69	NaN
432.38	308.36	NaN
432.41	308.44	NaN
432.51	309.37	NaN
432.4	310.49	NaN
432.4	310.49	NaN
430.76	311.98	NaN
429.11	312.64	NaN
429.11	312.64	NaN
428.41	311.74	NaN
428.41	311.74	NaN
428.49	310.63	NaN
428.66	310.78	NaN
428.69	310.43	NaN
428.65	310.69	NaN
428.65	310.69	NaN
428.36	310.39	NaN
428.12	310.31	NaN
428.15	310.19	NaN
427.74	310.11	NaN
427.65	310.22	NaN
427.19	309.06	NaN
427.19	309.06	NaN
427.35	308.25	NaN
425.34	307.61	NaN
425.34	307.61	NaN
424.5	306.46	NaN
424.73	306.06	NaN
424.72	305.77	NaN
424.5	305.73	NaN
424.38	305.81	NaN
424.21	305.41	NaN
424.21	305.41	NaN
423.89	304.92	NaN
423.72	305.19	NaN
423.69	305.23	NaN
423.27	304.97	NaN
423.31	304.1	NaN
423.23	304.14	NaN
422.72	304.14	NaN
422.88	304.12	NaN
422.04	303.44	NaN
421.9	303.42	NaN
421.15	303.3	NaN
421.34	301.4	NaN
421.34	301.4	NaN
422.33	299.95	NaN
422.75	299.88	NaN
422.65	299.85	NaN
423.12	300.17	NaN
423.16	300.14	NaN
423.22	300.3	NaN
423.1	300.31	NaN
422.71	300.21	NaN
422.19	300.12	NaN
422.24	300.06	NaN
422.52	299.56	NaN
422.3	299.13	NaN
422.33	298.95	NaN
421.88	298.41	NaN
421.95	298.35	NaN
420.83	297.81	NaN
420.83	297.81	NaN
420.2	297.26	NaN
419.15	296.77	NaN
419.15	296.77	NaN
419.2	296.3	NaN
419.74	295.56	NaN
419.76	295.54	NaN
419.35	294.61	NaN
419.35	294.61	NaN
421.06	293.74	NaN
421.01	293.74	NaN
422.45	293.43	NaN
422.74	293.24	NaN
422.84	293.26	NaN
423.32	293.14	NaN
423.25	293.16	NaN
423.31	293.11	NaN
423.17	293.04	NaN
423.15	293.03	NaN
423.19	293.03	NaN
423.27	292.82	NaN
423.27	292.82	NaN
423.42	292.83	NaN
423.36	292.86	NaN
423.48	292.57	NaN
423.27	291.93	NaN
423.45	291.88	NaN
423.51	291.75	NaN
423.51	291.79	NaN
423.55	291.55	NaN
423.6	291.58	NaN
423.86	291.27	NaN
424.1	291.13	NaN
424.1	291.13	NaN
423.59	289.79	NaN
423.43	289.17	NaN
423.71	289.13	NaN
423.84	288.32	NaN
423.84	288.32	NaN
424.39	286.92	NaN
424.39	286.92	NaN
426.8	285.44	NaN
428.91	286.15	NaN
428.91	286.15	NaN
430.23	286.72	NaN
431.02	287.88	NaN
431.02	287.88	NaN
432.14	288.16	NaN
432.55	288.46	NaN
432.55	288.46	NaN
432.94	288.88	NaN
433	288.78	NaN
432.74	288.81	NaN
433.23	288.98	NaN
432.74	288.36	NaN
432.89	288.06	NaN
432.89	288.06	NaN
432.95	288.62	NaN
433.28	288.49	NaN
433.28	288.49	NaN
435.31	289.18	NaN
435.31	289.18	NaN
436.86	290.43	NaN
436.83	290.38	NaN
437.6	291.21	NaN
437.27	292.53	NaN
437.27	292.53	NaN
437.49	292.78	NaN
437.29	293.1	NaN
437.31	293.06	NaN
437.26	293.13	NaN
437.31	293.12	NaN
438.04	293.31	NaN
438.05	293.28	NaN
438.06	293.93	NaN
437.34	294.92	NaN
437.34	294.92	NaN
438.34	297.44	NaN
438.28	299.28	NaN
438.28	299.28	NaN
437.96	300.41	NaN
437.96	300.41	NaN
437.49	300.47	NaN
437.52	300.48	NaN
437.52	300.64	NaN
437.52	300.59	NaN
437.2	300.39	NaN
436.95	299.96	NaN
436.51	299.95	NaN
436.51	299.95	NaN
436.86	301.09	NaN
436.77	301.1	NaN
436.11	302.12	NaN
436.16	301.82	NaN
434.8	301.91	NaN
434.84	303.1	NaN
434.84	303.15	NaN
434.02	304.1	NaN
432.61	305.19	NaN
432.61	305.19	NaN
431.51	305.53	NaN
431.51	305.53	NaN
429.72	304.55	NaN
429.72	304.55	NaN
428.75	304.14	NaN
427.44	304.49	NaN
427.44	304.49	NaN
426.67	304.96	NaN
425.91	304.86	NaN
425.91	304.86	NaN
425.35	305.1	NaN
425.29	305.15	NaN
425.25	305.28	NaN
425.18	305.27	NaN
425.13	305.5	NaN
424.93	305.34	NaN
424.91	305.44	NaN
424.77	305.64	NaN
424.9	306.03	NaN
425.11	306.19	NaN
425.23	306.07	NaN
425.22	306.11	NaN
425.3	306.24	NaN
425.35	306.36	NaN
425.45	306.51	NaN
425.41	306.51	NaN
425.41	306.51	NaN
425.32	306.68	NaN
425.35	306.68	NaN
425.31	306.87	NaN
425.29	306.91	NaN
425.26	306.93	NaN
425.18	307.02	NaN
425.13	307.08	NaN
425.31	307.24	NaN
425.19	307.4	NaN
425.19	307.44	NaN
425.08	307.7	NaN
425.09	308.06	NaN
425.09	308.06	NaN
425.11	308.13	NaN
425.24	308.05	NaN
425.12	308.12	NaN
425.14	308.08	NaN
425.27	307.91	NaN
425.4	307.77	NaN
425.4	307.77	NaN
425.37	307.79	NaN
425.37	307.79	NaN
425.31	307.82	NaN
425.19	307.85	NaN
425.12	307.78	NaN
424.51	307.99	NaN
424.38	307.89	NaN
423.47	307.86	NaN
422.39	307.98	NaN
422.39	307.98	NaN
419.51	307.49	NaN
419.09	306.48	NaN
419.04	306.41	NaN
419.36	305.78	NaN
419.4	305.65	NaN
419.87	304.95	NaN
419.86	305.02	NaN
419.91	304.87	NaN
419.8	304.48	NaN
419.73	304.4	NaN
419.47	304.54	NaN
419.19	304.26	NaN
419.22	304.14	NaN
418.73	304.47	NaN
418.69	304.48	NaN
418.35	303.67	NaN
418.35	303.67	NaN
416.96	303.47	NaN
415.5	304.19	NaN
415.37	304.29	NaN
413.29	305.4	NaN
411.24	306.46	NaN
411.31	306.4	NaN
408.6	306.94	NaN
408.65	306.95	NaN
404.61	306.09	NaN
404.51	306.16	NaN
401.04	305.77	NaN
397.11	307.4	NaN
397.11	307.4	NaN
393.21	309.61	NaN
388.2	311.85	NaN
388.13	311.82	NaN
383.59	313.27	NaN
383.59	313.27	NaN
377.97	313.31	NaN
377.97	313.31	NaN
371.98	313.66	NaN
367.91	314.75	NaN
367.91	314.75	NaN
363.19	315.68	NaN
363.19	315.68	NaN
357.15	315.25	NaN
357.15	315.25	NaN
351.17	313.88	NaN
347.6	311.76	NaN
347.6	311.76	NaN
346.28	310.87	NaN
345.44	309.85	NaN
345.44	309.85	NaN
344.31	308.3	NaN
344.31	308.3	NaN
341.74	305.57	NaN
341.74	305.57	NaN
339.27	301.91	NaN
338.57	299.04	NaN
338.57	299.04	NaN
338.09	298.38	NaN
337.59	297.31	NaN
337.59	297.31	NaN
336.39	294.66	NaN
336.39	294.66	NaN
335.5	289.48	NaN
335.52	289.42	NaN
335.07	284.27	NaN
334.32	281.18	NaN
334.32	281.18	NaN
333.83	276.81	NaN
333.59	271.62	NaN
333.61	271.63	NaN
334.74	268.04	NaN
334.74	268.04	NaN
336.13	267.58	NaN
336.13	267.58	NaN
337.31	267.23	NaN
338.66	266.17	NaN
338.58	266.35	NaN
340.17	264.86	NaN
341.36	262.41	NaN
341.25	262.45	NaN
342.48	259.58	NaN
342.58	259.42	NaN
343.5	256.98	NaN
343.47	257.08	NaN
345.86	255.58	NaN
347.94	255.05	NaN
347.94	255.05	NaN
349.17	253.77	NaN
350.78	251.85	NaN
350.92	251.86	NaN
352.02	250.19	NaN
352.02	250.19	NaN
352.44	248.44	NaN
352.44	248.44	NaN
353.69	246.28	NaN
356.21	244.6	NaN
356.27	244.52	NaN
358.16	244.7	NaN
359.36	244.32	NaN
359.27	244.34	NaN
360.53	243.91	NaN
360.51	243.9	NaN
360.21	243.64	NaN
360.17	243.74	NaN
359.12	244.64	NaN
358.73	245.77	NaN
358.73	245.77	NaN
359.01	246.42	NaN
359.17	247.44	NaN
359.16	247.51	NaN
359.55	247.8	NaN
359.55	247.8	NaN
359.97	249.21	NaN
359.97	249.21	NaN
359.52	249.69	NaN
359.39	250.76	NaN
359.39	250.76	NaN
359.49	252.74	NaN
360.17	254.14	NaN
360.17	254.14	NaN
362.02	255.1	NaN
362.02	255.1	NaN
364.03	257.06	NaN
364.03	257.06	NaN
364.95	260.55	NaN
363.94	262.08	NaN
363.76	262.08	NaN
362.41	263.2	NaN
361.3	262.49	NaN
361.3	262.49	NaN
361.08	262.54	NaN
361.08	262.42	NaN
359.87	263.4	NaN
359.9	263.44	NaN
357.12	264.31	NaN
355.39	265.96	NaN
355.37	266.04	NaN
354.93	267.43	NaN
354.59	270.22	NaN
354.59	270.22	NaN
353.53	274.24	NaN
353.53	274.24	NaN
351	278.21	NaN
350.95	278.29	NaN
347.27	281.23	NaN
344.74	283.3	NaN
344.75	283.32	NaN
343.82	284.93	NaN
342.62	286.89	NaN
342.62	286.89	NaN
339.41	290.28	NaN
339.41	290.28	NaN
334.76	294.62	NaN
334.76	294.62	NaN
328.94	297.87	NaN
325.12	299.79	NaN
325.12	299.79	NaN
323.54	301.96	NaN
321.77	305.4	NaN
321.77	305.4	NaN
317.2	310.44	NaN
317.2	310.44	NaN
312.02	314.93	NaN
307.1	318.01	NaN
307.1	318.01	NaN
304.62	320.66	NaN
304.62	320.66	NaN
300.32	324.03	NaN
294.94	326.64	NaN
294.94	326.64	NaN
289.44	327.02	NaN
289.44	327.02	NaN
284.59	327.12	NaN
281.29	327.08	NaN
281.26	327.11	NaN
278.78	326.77	NaN
278.78	326.79	NaN
275.47	325.98	NaN
272.74	323.71	NaN
272.74	323.71	NaN
273.26	321.48	NaN
273.32	321.49	NaN
272.69	320.82	NaN
271.82	320.22	NaN
271.82	320.22	NaN
271.02	318.25	NaN
271.19	318.19	NaN
270.28	315.83	NaN
268.23	313.24	NaN
268.17	313.19	NaN
266.23	309.99	NaN
266.24	310.08	NaN
265.44	306.71	NaN
265	305.18	NaN
265	305.18	NaN
266.81	304.86	NaN
266.9	304.88	NaN
268.25	304.07	NaN
269.32	302.98	NaN
269.31	303.14	NaN
268.26	304.48	NaN
268.26	304.48	NaN
267.45	306.6	NaN
268.02	306.86	NaN
268.02	306.86	NaN
269.6	305.32	NaN
269.6	305.32	NaN
271.8	301.89	NaN
272.83	300.39	NaN
272.83	300.39	NaN
272.81	298.7	NaN
272.81	298.7	NaN
273.33	296.04	NaN
275.86	292.95	NaN
275.93	292.88	NaN
277.87	292.54	NaN
277.87	292.54	NaN
279.4	292.5	NaN
279.3	292.01	NaN
279.3	292.01	NaN
277.28	292.64	NaN
277.28	292.64	NaN
276.09	293.73	NaN
274.89	296.51	NaN
274.89	296.51	NaN
273.8	298.39	NaN
273.8	298.39	NaN
274.09	299.66	NaN
275.01	301.28	NaN
275.01	301.28	NaN
276.45	303.09	NaN
276.45	303.09	NaN
276.54	304.35	NaN
274.83	305.56	NaN
275.18	305.87	NaN
272.68	305.86	NaN
272.68	305.86	NaN
271.16	306.22	NaN
270.49	307.1	NaN
270.38	307.08	NaN
270.55	309.11	NaN
270.5	309.12	NaN
270.78	311.68	NaN
270.39	315.19	NaN
270.39	315.19	NaN
270.06	318.9	NaN
270.06	318.74	NaN
267.65	321.84	NaN
264.86	324.58	NaN
264.86	324.58	NaN
263.23	327.73	NaN
263.23	327.73	NaN
262.24	330.24	NaN
259.2	334.01	NaN
259.39	333.84	NaN
254.82	338.48	NaN
254.78	338.33	NaN
248.98	340.47	NaN
242.99	343.57	NaN
242.99	343.57	NaN
237.48	346.85	NaN
237.48	346.85	NaN
231.71	350.66	NaN
226.15	351.89	NaN
226.15	351.89	NaN
221.69	351.92	NaN
221.63	351.96	NaN
218.17	351.74	NaN
214.16	351.18	NaN
214.02	351.18	NaN
208.37	349.79	NaN
208.49	349.82	NaN
204.36	346.48	NaN
200.9	344	NaN
200.88	344.02	NaN
198.87	342.91	NaN
198.84	342.92	NaN
197	341.54	NaN
195.76	340.07	NaN
195.76	340.12	NaN
194.77	337.87	NaN
194.73	338.03	NaN
196	335.44	NaN
197.29	333.87	NaN
197.38	333.93	NaN
197.25	332.64	NaN
197.11	332.64	NaN
196.68	331.02	NaN
196.81	327.08	NaN
196.72	327.07	NaN
197.34	320.36	NaN
197.34	320.36	NaN
199.17	313.77	NaN
201.09	309.25	NaN
200.98	309.21	NaN
203.05	306.94	NaN
203.04	306.92	NaN
204.84	304.38	NaN
206.62	301.65	NaN
206.62	301.65	NaN
209.77	298.27	NaN
213.53	295	NaN
213.53	295	NaN
215.38	290.96	NaN
215.38	290.96	NaN
216.73	286.83	NaN
216.73	286.83	NaN
219.71	281.85	NaN
223.86	277.83	NaN
223.86	277.83	NaN
226.98	275.08	NaN
228.62	273.53	NaN
228.62	273.53	NaN
230.06	272.31	NaN
230.06	272.31	NaN
234.01	269.55	NaN
233.96	269.62	NaN
238.11	266.86	NaN
242.71	264.6	NaN
242.71	264.6	NaN
245.97	262.36	NaN
248	259.8	NaN
248	259.8	NaN
252.11	256.2	NaN
252.11	256.2	NaN
256.23	253.54	NaN
256.2	253.58	NaN
259.44	252.86	NaN
263.26	253.02	NaN
263.26	253.02	NaN
268.22	252.16	NaN
273.11	251.14	NaN
273.11	251.14	NaN
277.09	250.59	NaN
277.13	250.64	NaN
279.53	251.46	NaN
279.53	251.46	NaN
280.77	253.34	NaN
282.76	254.73	NaN
282.88	254.81	NaN
284.19	255.19	NaN
284.7	254.49	NaN
284.65	254.47	NaN
284.44	253.64	NaN
284.44	253.64	NaN
284.61	253.26	NaN
284.61	253.26	NaN
285.92	253.33	NaN
287.04	253.52	NaN
287.05	253.62	NaN
289.59	254.05	NaN
292.16	255.15	NaN
292.16	255.15	NaN
295.07	257.1	NaN
295.07	257.1	NaN
299.18	257.41	NaN
299.18	257.41	NaN
305.16	258.08	NaN
310.43	258.17	NaN
310.43	258.17	NaN
315.78	259.37	NaN
320.52	261.9	NaN
320.37	261.86	NaN
324.42	263.1	NaN
324.42	263.1	NaN
327.96	264.08	NaN
327.96	264.08	NaN
332.03	266.42	NaN
335.07	267.82	NaN
335.07	267.82	NaN
334.42	267.78	NaN
332.31	267.34	NaN
332.2	267.36	NaN
330.84	266.56	NaN
331.06	266.67	NaN
331.1	266.92	NaN
331.03	266.94	NaN
331.95	268.34	NaN
333.2	269.31	NaN
333.29	269.28	NaN
334.34	270.46	NaN
337.06	272.32	NaN
337.06	272.32	NaN
340.73	274.55	NaN
340.73	274.55	NaN
345.07	278.57	NaN
345.07	278.57	NaN
347.23	283.32	NaN
351.03	288.03	NaN
351.08	288.07	NaN
354.45	291.82	NaN
357.38	295.28	NaN
357.38	295.28	NaN
359.75	298.91	NaN
359.75	298.91	NaN
359.91	303.43	NaN
359.91	303.43	NaN
359.24	306.52	NaN
359.07	307.16	NaN
359.07	307.16	NaN
358.48	307.12	NaN
357.98	306.44	NaN
357.98	306.44	NaN
357.05	305.62	NaN
357.05	305.62	NaN
355.55	305.8	NaN
355.55	305.8	NaN
353.24	306.18	NaN
351.42	306.17	NaN
351.42	306.17	NaN
349.29	307.24	NaN
345.76	307.82	NaN
345.76	307.82	NaN
340.31	307.66	NaN
340.31	307.66	NaN
335.23	307.24	NaN
335.23	307.24	NaN
330.57	308.17	NaN
325.14	309.27	NaN
325.14	309.27	NaN
318.36	309.88	NaN
311.72	308.68	NaN
311.72	308.68	NaN
305.56	308.87	NaN
305.56	308.87	NaN
299.41	310.55	NaN
299.41	310.55	NaN
291.23	310.29	NaN
283.38	308.7	NaN
283.38	308.7	NaN
275.31	308.64	NaN
268.28	309.34	NaN
268.21	309.37	NaN
260.14	308.41	NaN
260.14	308.41	NaN
253.59	305.65	NaN
253.59	305.65	NaN
245.88	304.05	NaN
239.91	302.94	NaN
239.91	302.94	NaN
236.65	301.83	NaN
236.95	300.09	NaN
236.95	300.09	NaN
237.65	299.44	NaN
237.65	299.44	NaN
236.76	298.27	NaN
236.76	298.27	NaN
235.68	296.41	NaN
234.69	294.49	NaN
234.74	294.45	NaN
233.46	293.56	NaN
232.16	292.08	NaN
232.13	292.11	NaN
230.63	289.46	NaN
230.63	289.46	NaN
230.41	286.26	NaN
230.51	286.33	NaN
231.46	283.7	NaN
230.67	280.6	NaN
230.67	280.6	NaN
229.5	277.25	NaN
228.01	274.24	NaN
227.98	274.21	NaN
226.33	270.15	NaN
226.33	270.15	NaN
226.95	266.6	NaN
226.95	266.6	NaN
227.71	264.4	NaN
228.46	263.3	NaN
228.46	263.3	NaN
228.76	262.61	NaN
229.45	259.45	NaN
229.45	259.45	NaN
229.62	254.53	NaN
229.63	254.49	NaN
231.01	248.19	NaN
231.01	248.19	NaN
232	243.38	NaN
232.1	238.81	NaN
232.1	238.81	NaN
232.43	232.68	NaN
234.42	226.89	NaN
234.42	226.89	NaN
237.61	221.56	NaN
237.57	221.96	NaN
239.19	216.45	NaN
239.19	216.45	NaN
240.71	211.4	NaN
242.71	206.57	NaN
242.71	206.57	NaN
245.98	201.8	NaN
245.98	201.8	NaN
250.42	196.47	NaN
253.55	190.54	NaN
253.54	190.51	NaN
256.45	184.63	NaN
256.45	184.63	NaN
260.7	178.25	NaN
265.03	174.08	NaN
265.03	174.08	NaN
268.99	168.54	NaN
268.99	168.54	NaN
271.74	162.93	NaN
275.72	156.74	NaN
275.79	156.78	NaN
280.71	152.86	NaN
280.7	152.78	NaN
285	150.86	NaN
288.61	148.52	NaN
288.61	148.52	NaN
291.06	147.22	NaN
291.1	147.24	NaN
292.91	146.19	NaN
297.64	143.92	NaN
297.64	143.92	NaN
305.23	141.56	NaN
305.33	141.56	NaN
311.62	138.91	NaN
317.82	135.6	NaN
317.77	135.57	NaN
324.38	132.54	NaN
324.38	132.54	NaN
331.66	131	NaN
338.43	127.91	NaN
338.43	127.91	NaN
345.97	122.83	NaN
345.97	122.83	NaN
352.88	119.47	NaN
356.51	118.88	NaN
356.51	118.88	NaN
361.46	120.09	NaN
361.5	120.07	NaN
366.83	120.55	NaN
372.92	120.98	NaN
372.92	120.98	NaN
379.18	121.28	NaN
379.28	121.38	NaN
385.26	122.08	NaN
390.49	123.78	NaN
390.49	123.78	NaN
397.37	123.18	NaN
397.37	123.18	NaN
405.28	122.53	NaN
410.71	122.26	NaN
410.71	122.26	NaN
414.54	123.38	NaN
414.58	123.42	NaN
417.34	125.42	NaN
419.11	125.52	NaN
419.42	125.69	NaN
420.54	125.75	NaN
420.54	125.75	NaN
422.34	126.05	NaN
424.24	127.11	NaN
424.3	127.11	NaN
426.58	128.27	NaN
426.65	128.37	NaN
427.52	130.48	NaN
426.92	132.19	NaN
426.87	132.15	NaN
426.53	132.1	NaN
426.39	131.89	NaN
425.8	131.4	NaN
426.24	130.02	NaN
426.22	130.01	NaN
426.63	129.4	NaN
